date,volume,price
09:10:36,5935,6230.0
09:10:36,13778,6230.0
09:10:36,1000,6230.0
09:10:36,26111,6230.0
09:10:40,8249,6230.0
09:10:40,1751,6210.0
09:10:48,830,6220.0
09:10:49,5000,6220.0
09:11:13,33333,6220.0
09:11:25,650,6220.0
09:11:30,1000,6240.0
09:11:34,1000,6220.0
09:11:37,1622,6220.0
09:11:52,3400,6230.0
09:11:57,2844,6240.0
09:12:06,820,6230.0
09:12:34,871,6240.0
09:12:35,779,6230.0
09:12:35,177,6230.0
09:12:50,4823,6230.0
09:12:50,1655,6230.0
09:12:50,137,6230.0
09:12:50,1500,6230.0
09:12:50,363,6230.0
09:12:51,18533,6230.0
09:12:51,20710,6230.0
09:12:51,2695,6230.0
09:12:57,23128,6230.0
09:12:57,6872,6230.0
09:12:59,18365,6230.0
09:13:09,935,6230.0
09:13:09,99065,6240.0
09:13:12,37206,6230.0
09:13:15,22200,6240.0
09:13:15,42800,6240.0
09:13:20,57200,6240.0
09:13:20,7800,6240.0
09:13:26,2000,6230.0
09:13:27,21855,6240.0
09:13:27,1490,6240.0
09:13:27,1000,6240.0
09:13:27,10000,6240.0
09:13:27,10000,6240.0
09:13:27,820,6240.0
09:13:27,966,6240.0
09:13:27,901,6240.0
09:13:27,5070,6240.0
09:13:27,1300,6240.0
09:13:27,11598,6240.0
09:13:33,7402,6240.0
09:13:33,1800,6240.0
09:13:33,5077,6240.0
09:13:37,5000,6240.0
09:13:39,1650,6250.0
09:13:39,5000,6250.0
09:13:39,885,6250.0
09:13:39,30000,6250.0
09:13:39,2000,6250.0
09:13:39,6019,6250.0
09:13:39,10000,6250.0
09:13:39,44446,6250.0
09:13:40,5000,6240.0
09:13:40,2000,6240.0
09:13:52,3802,6240.0
09:13:53,65000,6250.0
09:13:58,20000,6250.0
09:13:58,65000,6250.0
09:14:00,15000,6240.0
09:14:04,5554,6250.0
09:14:04,5000,6250.0
09:14:04,2385,6250.0
09:14:04,52061,6250.0
09:14:08,1000,6250.0
09:14:10,65000,6250.0
09:14:12,7684,6240.0
09:14:12,2316,6240.0
09:14:14,6315,6250.0
09:14:14,1288,6250.0
09:14:14,10000,6250.0
09:14:14,49,6250.0
09:14:14,850,6250.0
09:14:14,16842,6250.0
09:14:17,824,6250.0
09:14:24,4352,6260.0
09:14:24,5000,6260.0
09:14:24,5070,6260.0
09:14:24,50000,6260.0
09:14:24,578,6260.0
09:14:28,9044,6250.0
09:14:28,4922,6260.0
09:14:28,2331,6260.0
09:14:28,16943,6260.0
09:14:28,34690,6260.0
09:14:28,2500,6260.0
09:14:28,3614,6260.0
09:14:31,4758,6260.0
09:14:31,16261,6260.0
09:14:34,3607,6260.0
09:14:34,9000,6250.0
09:14:34,2193,6250.0
09:14:34,3900,6270.0
09:14:34,50000,6270.0
09:14:34,5070,6270.0
09:14:34,6030,6270.0
09:14:39,100,6250.0
09:14:41,3617,6260.0
09:14:44,9230,6260.0
09:14:57,20000,6260.0
09:14:58,970,6270.0
09:14:58,5000,6270.0
09:14:58,1000,6280.0
09:14:58,850,6280.0
09:14:58,12500,6280.0
09:14:58,900,6280.0
09:14:58,12678,6280.0
09:14:58,2467,6280.0
09:14:58,2000,6280.0
09:14:58,5000,6280.0
09:14:58,18553,6290.0
09:14:58,138082,6290.0
09:15:02,3083,6270.0
09:15:04,8847,6270.0
09:15:04,6503,6270.0
09:15:19,61918,6290.0
09:15:19,3082,6290.0
09:15:21,1918,6290.0
09:15:21,9045,6290.0
09:15:22,156605,6280.0
09:15:23,7634,6290.0
09:15:23,41242,6290.0
09:15:23,16124,6290.0
09:15:28,3571,6280.0
09:15:30,33876,6290.0
09:15:30,10000,6290.0
09:15:41,2000,6290.0
09:15:41,19124,6290.0
09:15:48,2000,6290.0
09:16:01,1199,6290.0
09:16:01,2000,6290.0
09:16:02,11000,6290.0
09:16:07,10000,6290.0
09:16:11,19174,6290.0
09:16:15,2000,6290.0
09:16:20,17627,6290.0
09:16:20,1000,6290.0
09:16:25,2000,6290.0
09:16:25,50000,6290.0
09:16:25,2000,6290.0
09:16:29,1032,6290.0
09:16:34,9968,6290.0
09:16:37,37698,6290.0
09:16:37,27302,6290.0
09:16:43,65000,6290.0
09:16:49,65000,6290.0
09:16:53,42698,6290.0
09:16:53,1200,6290.0
09:16:53,10853,6300.0
09:16:53,5000,6300.0
09:16:53,5000,6300.0
09:16:53,881,6300.0
09:16:53,1378,6300.0
09:16:53,1353,6300.0
09:16:53,3617,6300.0
09:16:53,820,6300.0
09:16:53,7200,6300.0
09:16:55,6085,6290.0
09:16:56,2000,6290.0
09:17:01,5240,6290.0
09:17:03,51675,6290.0
09:17:04,5240,6290.0
09:17:08,12800,6300.0
09:17:08,5070,6300.0
09:17:08,47130,6300.0
09:17:11,22190,6290.0
09:17:11,25668,6290.0
09:17:11,26718,6290.0
09:17:11,111,6290.0
09:17:13,11870,6300.0
09:17:13,544,6300.0
09:17:13,684,6290.0
09:17:14,34254,6290.0
09:17:16,1968,6290.0
09:17:21,799,6300.0
09:17:22,1000,6290.0
09:17:26,3657,6300.0
09:17:26,1550,6300.0
09:17:26,647,6300.0
09:17:26,10000,6300.0
09:17:26,2534,6300.0
09:17:26,1534,6300.0
09:17:26,900,6300.0
09:17:26,1000,6300.0
09:17:26,2000,6300.0
09:17:26,5000,6300.0
09:17:26,1545,6300.0
09:17:26,7140,6300.0
09:17:26,3549,6300.0
09:17:26,5000,6300.0
09:17:26,18944,6300.0
09:17:32,6693,6300.0
09:17:32,58307,6300.0
09:17:38,21763,6300.0
09:17:38,6500,6300.0
09:17:38,36737,6300.0
09:17:44,65000,6300.0
09:17:47,806,6300.0
09:17:47,31498,6290.0
09:17:47,30828,6290.0
09:17:47,30156,6290.0
09:17:47,10000,6290.0
09:17:50,65000,6290.0
09:17:57,32518,6290.0
09:17:57,1935,6290.0
09:17:57,30547,6290.0
09:18:00,1083,6280.0
09:18:01,7400,6290.0
09:18:02,10000,6280.0
09:18:02,65000,6290.0
09:18:08,65000,6290.0
09:18:13,5000,6280.0
09:18:15,32053,6290.0
09:18:15,32947,6290.0
09:18:16,2000,6280.0
09:18:18,10034,6280.0
09:18:21,65000,6290.0
09:18:27,65000,6290.0
09:18:33,37053,6290.0
09:18:33,27947,6290.0
09:18:34,150160,6290.0
09:18:37,6335,6290.0
09:18:38,2027,6280.0
09:18:39,15558,6290.0
09:18:39,49442,6290.0
09:18:45,65000,6290.0
09:18:52,65000,6290.0
09:18:53,6335,6290.0
09:18:56,3000,6280.0
09:18:57,14223,6290.0
09:18:57,2000,6290.0
09:18:57,3000,6290.0
09:18:57,45777,6290.0
09:19:00,830,6280.0
09:19:03,4223,6290.0
09:19:03,50000,6290.0
09:19:03,10777,6290.0
09:19:10,4437,6290.0
09:19:10,10000,6290.0
09:19:10,10000,6290.0
09:19:10,1250,6290.0
09:19:10,2000,6290.0
09:19:10,1000,6290.0
09:19:15,5000,6290.0
09:19:19,5240,6290.0
09:19:21,10000,6290.0
09:19:27,8457,6300.0
09:19:27,820,6300.0
09:19:27,3000,6300.0
09:19:27,1700,6300.0
09:19:27,13000,6300.0
09:19:27,1081,6300.0
09:19:27,1000,6300.0
09:19:27,20942,6300.0
09:19:29,2900,6290.0
09:19:29,5150,6290.0
09:19:34,1950,6290.0
09:19:35,5244,6290.0
09:19:40,32138,6290.0
09:19:42,10668,6290.0
09:19:46,39332,6290.0
09:19:54,50000,6300.0
09:19:56,1663,6290.0
09:19:57,10000,6290.0
09:19:58,29058,6300.0
09:19:58,2950,6300.0
09:19:58,5000,6300.0
09:19:58,5500,6300.0
09:19:58,817,6300.0
09:19:58,4000,6300.0
09:19:58,1708,6300.0
09:19:58,967,6300.0
09:20:03,1266,6290.0
09:20:04,19033,6300.0
09:20:04,30967,6300.0
09:20:06,3000,6290.0
09:20:10,50000,6300.0
09:20:13,1500,6290.0
09:20:16,50000,6300.0
09:20:17,2571,6290.0
09:20:17,850,6290.0
09:20:22,3724,6290.0
09:20:22,5000,6290.0
09:20:22,30000,6290.0
09:20:24,10000,6290.0
09:20:31,1276,6290.0
09:20:34,2000,6290.0
09:20:35,1000,6290.0
09:20:35,49000,6300.0
09:20:40,2000,6280.0
09:20:44,802,6290.0
09:20:45,49198,6290.0
09:20:53,802,6290.0
09:20:53,2900,6290.0
09:20:54,1000,6290.0
09:20:54,45298,6290.0
09:20:54,3850,6280.0
09:20:54,15864,6280.0
09:20:54,8178,6280.0
09:20:54,1800,6280.0
09:20:54,800,6280.0
09:20:54,10893,6280.0
09:20:58,1000,6290.0
09:20:59,7138,6290.0
09:21:01,42862,6290.0
09:21:01,17138,6280.0
09:21:08,25000,6290.0
09:21:13,25000,6290.0
09:21:13,2000,6290.0
09:21:13,3000,6280.0
09:21:17,846,6290.0
09:21:17,999,6290.0
09:21:18,20033,6300.0
09:21:18,1000,6300.0
09:21:18,900,6300.0
09:21:18,1000,6300.0
09:21:18,1000,6300.0
09:21:18,1140,6300.0
09:21:18,20000,6300.0
09:21:18,2000,6300.0
09:21:18,2927,6300.0
09:21:20,800,6300.0
09:21:24,6273,6300.0
09:21:24,43727,6300.0
09:21:30,50000,6300.0
09:21:32,816,6290.0
09:21:34,900,6290.0
09:21:36,50000,6300.0
09:21:38,56273,6300.0
09:21:38,58290,6300.0
09:21:39,117408,6300.0
09:21:41,32664,6290.0
09:21:41,2312,6290.0
09:21:42,24302,6300.0
09:21:42,11694,6300.0
09:21:42,14004,6300.0
09:21:43,3000,6300.0
09:21:44,1500,6290.0
09:21:49,8354,6300.0
09:21:49,41646,6300.0
09:21:50,1000,6290.0
09:21:55,50000,6300.0
09:22:01,50000,6300.0
09:22:01,2583,6290.0
09:22:07,58354,6300.0
09:22:07,1568,6300.0
09:22:07,17854,6300.0
09:22:07,1000,6300.0
09:22:07,10000,6300.0
09:22:07,4426,6300.0
09:22:07,5000,6300.0
09:22:07,11720,6300.0
09:22:12,1000,6290.0
09:22:14,13280,6300.0
09:22:14,36720,6300.0
09:22:18,1000,6300.0
09:22:20,50000,6300.0
09:22:20,12422,6290.0
09:22:21,8280,6300.0
09:22:21,27000,6300.0
09:22:21,5855,6300.0
09:22:21,2000,6300.0
09:22:21,1000,6300.0
09:22:21,29478,6300.0
09:22:26,39864,6300.0
09:22:26,802,6300.0
09:22:26,9334,6300.0
09:22:27,10239,6300.0
09:22:27,10000,6300.0
09:22:27,11195,6300.0
09:22:27,1000,6300.0
09:22:27,5000,6300.0
09:22:27,7606,6300.0
09:22:27,18231,6300.0
09:22:29,1000,6290.0
09:22:30,539,6290.0
09:22:30,705,6290.0
09:22:30,37869,6290.0
09:22:30,9757,6290.0
09:22:30,13200,6290.0
09:22:30,51174,6290.0
09:22:31,22646,6290.0
09:22:31,9984,6290.0
09:22:31,4000,6290.0
09:22:31,850,6290.0
09:22:32,50000,6290.0
09:22:37,112520,6290.0
09:22:37,2000,6290.0
09:22:39,6000,6290.0
09:22:45,2000,6290.0
09:22:47,1769,6300.0
09:22:47,3100,6300.0
09:22:47,2000,6300.0
09:22:47,2000,6300.0
09:22:47,1250,6300.0
09:22:47,10142,6300.0
09:22:47,5000,6300.0
09:22:47,5070,6300.0
09:22:47,19669,6300.0
09:22:49,1307,6290.0
09:22:50,12359,6300.0
09:22:50,4997,6300.0
09:22:50,1602,6300.0
09:22:50,31042,6300.0
09:22:55,2000,6290.0
09:22:58,9111,6300.0
09:22:58,2000,6300.0
09:23:13,38889,6300.0
09:23:13,61249,6300.0
09:23:17,15497,6300.0
09:23:17,500,6300.0
09:23:17,960,6310.0
09:23:17,5000,6310.0
09:23:17,27043,6310.0
09:23:21,3654,6300.0
09:23:22,2051,6300.0
09:23:22,47949,6300.0
09:23:23,1394,6290.0
09:23:28,50000,6300.0
09:23:33,50000,6300.0
09:23:37,799,6300.0
09:23:40,50000,6300.0
09:23:44,1252,6300.0
09:23:44,1000,6300.0
09:23:44,9500,6300.0
09:23:44,3000,6300.0
09:23:44,1000,6300.0
09:23:46,2000,6300.0
09:23:50,1000,6300.0
09:24:02,2000,6300.0
09:24:07,26736,6300.0
09:24:07,43264,6300.0
09:24:19,20000,6310.0
09:24:20,5000,6300.0
09:24:23,2000,6310.0
09:24:30,1736,6300.0
09:24:30,800,6300.0
09:24:30,2464,6300.0
09:24:44,869,6300.0
09:24:46,836,6310.0
09:24:48,7065,6300.0
09:24:48,2935,6300.0
09:24:50,810,6310.0
09:24:50,100000,6310.0
09:24:55,10000,6310.0
09:24:58,15000,6300.0
09:25:01,10000,6310.0
09:25:11,33659,6300.0
09:25:11,44291,6300.0
09:25:12,1000,6300.0
09:25:14,904,6300.0
09:25:26,500,6300.0
09:25:26,29311,6310.0
09:25:26,10689,6310.0
09:25:28,39311,6310.0
09:25:28,10000,6310.0
09:25:28,39972,6310.0
09:25:28,800,6310.0
09:25:28,3000,6310.0
09:25:28,7894,6310.0
09:25:28,5442,6310.0
09:25:28,70000,6310.0
09:25:28,23581,6310.0
09:25:28,8677,6310.0
09:25:30,27742,6310.0
09:25:30,5000,6310.0
09:25:30,5000,6310.0
09:25:30,1000,6310.0
09:25:30,1000,6310.0
09:25:30,160258,6310.0
09:25:32,1000,6310.0
09:25:33,2000,6310.0
09:25:35,10000,6310.0
09:25:37,26742,6310.0
09:25:37,1000,6310.0
09:25:37,10000,6310.0
09:25:37,3132,6310.0
09:25:37,10000,6310.0
09:25:37,888,6310.0
09:25:37,7454,6310.0
09:25:37,826,6310.0
09:25:42,1000,6310.0
09:25:53,506,6310.0
09:26:00,1038,6320.0
09:26:00,1000,6320.0
09:26:00,7962,6320.0
09:26:01,10494,6310.0
09:26:01,850,6310.0
09:26:01,5000,6310.0
09:26:01,1914,6310.0
09:26:05,86,6310.0
09:26:05,731,6310.0
09:26:07,32,6320.0
09:26:07,1358,6320.0
09:26:08,48642,6320.0
09:26:08,10000,6320.0
09:26:08,80000,6320.0
09:26:08,19000,6320.0
09:26:14,69,6310.0
09:26:14,931,6310.0
09:26:16,1000,6310.0
09:26:17,1261,6310.0
09:26:17,10000,6310.0
09:26:17,1417,6300.0
09:26:17,51330,6300.0
09:26:17,71637,6300.0
09:26:17,57549,6300.0
09:26:17,19298,6300.0
09:26:17,186,6300.0
09:26:18,11894,6300.0
09:26:18,12662,6300.0
09:26:18,47850,6300.0
09:26:18,73721,6300.0
09:26:18,35922,6300.0
09:26:18,17298,6300.0
09:26:18,653,6300.0
09:26:19,88739,6300.0
09:26:19,81795,6300.0
09:26:19,29466,6300.0
09:26:20,39946,6300.0
09:26:20,52126,6300.0
09:26:20,51708,6300.0
09:26:20,10962,6300.0
09:26:20,20461,6300.0
09:26:20,7900,6300.0
09:26:20,16897,6300.0
09:26:26,1531,6310.0
09:26:27,1000,6310.0
09:26:40,4652,6310.0
09:26:40,20000,6310.0
09:26:40,1129,6320.0
09:26:40,5000,6320.0
09:26:40,1000,6320.0
09:26:40,16000,6320.0
09:26:40,800,6320.0
09:26:40,14476,6320.0
09:26:47,1029,6310.0
09:26:48,1971,6310.0
09:26:48,523,6310.0
09:27:00,30582,6300.0
09:27:00,3913,6300.0
09:27:09,1000,6300.0
09:27:11,5000,6310.0
09:27:13,960,6300.0
09:27:20,7000,6310.0
09:27:20,2027,6310.0
09:27:28,35524,6320.0
09:27:28,1000,6320.0
09:27:28,1000,6320.0
09:27:28,806,6320.0
09:27:28,11670,6320.0
09:27:29,1000,6310.0
09:27:31,2000,6310.0
09:27:35,105330,6320.0
09:27:35,5000,6320.0
09:27:35,2000,6320.0
09:27:35,10000,6320.0
09:27:35,10000,6320.0
09:27:35,3990,6320.0
09:27:35,63680,6320.0
09:27:35,16320,6320.0
09:27:35,1127,6320.0
09:27:35,10000,6320.0
09:27:35,4477,6320.0
09:27:35,1253,6320.0
09:27:35,113959,6320.0
09:27:35,1266,6320.0
09:27:43,1000,6320.0
09:27:48,50598,6320.0
09:27:48,149402,6320.0
09:27:50,50598,6320.0
09:27:50,149402,6320.0
09:27:54,50598,6320.0
09:27:54,149402,6320.0
09:27:56,1837,6320.0
09:28:06,25000,6320.0
09:28:08,23761,6320.0
09:28:08,76561,6320.0
09:28:12,3901,6330.0
09:28:22,46099,6330.0
09:28:22,2000,6330.0
09:28:22,11901,6330.0
09:28:26,33000,6320.0
09:28:29,1410,6330.0
09:28:31,39,6320.0
09:28:47,10000,6320.0
09:28:51,1000,6320.0
09:28:52,5000,6320.0
09:28:54,74400,6320.0
09:28:54,125600,6320.0
09:28:54,4031,6320.0
09:28:59,5000,6320.0
09:29:01,45931,6320.0
09:29:03,19438,6320.0
09:29:03,180562,6320.0
09:29:03,8000,6320.0
09:29:06,5000,6320.0
09:29:07,3200,6320.0
09:29:07,3203,6320.0
09:29:08,35,6320.0
09:29:08,1000,6320.0
09:29:08,7900,6320.0
09:29:08,50000,6320.0
09:29:09,1414,6320.0
09:29:09,10000,6310.0
09:29:09,10000,6310.0
09:29:09,10000,6310.0
09:29:09,10000,6310.0
09:29:09,868,6310.0
09:29:09,99466,6310.0
09:29:09,1000,6310.0
09:29:09,58666,6310.0
09:29:10,141334,6310.0
09:29:10,58666,6310.0
09:29:10,141334,6310.0
09:29:10,58666,6310.0
09:29:11,50000,6320.0
09:29:17,50000,6320.0
09:29:20,1000,6320.0
09:29:23,38651,6320.0
09:29:23,810,6320.0
09:29:23,10539,6320.0
09:29:30,29643,6320.0
09:29:30,4788,6320.0
09:29:30,754,6320.0
09:29:31,1006,6320.0
09:29:31,894,6320.0
09:29:40,1806,6320.0
09:29:40,3000,6320.0
09:29:40,1333,6320.0
09:29:40,1369,6320.0
09:29:41,2492,6320.0
09:29:51,2508,6320.0
09:29:51,800,6320.0
09:29:51,50000,6320.0
09:29:51,19736,6320.0
09:29:52,70000,6320.0
09:30:06,56956,6320.0
09:30:06,143044,6320.0
09:30:08,1000,6320.0
09:30:09,55956,6320.0
09:30:09,144044,6320.0
09:30:09,54573,6320.0
09:30:11,1383,6320.0
09:30:30,617,6320.0
09:30:30,4015,6320.0
09:30:30,1678,6320.0
09:30:36,2364,6320.0
09:30:38,7689,6310.0
09:30:41,6709,6310.0
09:30:42,1386,6320.0
09:30:42,1000,6320.0
09:30:42,5496,6320.0
09:30:44,1070,6320.0
09:31:02,29689,6310.0
09:31:14,13000,6310.0
09:31:15,3453,6310.0
09:31:19,10000,6310.0
09:31:25,803,6310.0
09:31:27,855,6320.0
09:31:27,69991,6310.0
09:31:27,1000,6310.0
09:31:27,79009,6310.0
09:31:27,120991,6310.0
09:31:27,29009,6310.0
09:31:29,1374,6310.0
09:31:31,5000,6310.0
09:31:32,16000,6310.0
09:31:34,17439,6310.0
09:31:45,633,6310.0
09:31:46,130545,6310.0
09:31:46,30721,6310.0
09:31:47,3617,6310.0
09:31:47,9315,6310.0
09:31:49,40000,6310.0
09:31:53,850,6310.0
09:31:55,1000,6310.0
09:31:56,1381,6310.0
09:32:01,20000,6310.0
09:32:04,6320,6310.0
09:32:06,86796,6310.0
09:32:06,797,6310.0
09:32:06,112407,6310.0
09:32:07,87593,6310.0
09:32:07,112407,6310.0
09:32:07,87593,6310.0
09:32:07,112407,6310.0
09:32:10,87593,6310.0
09:32:10,1000,6310.0
09:32:10,11407,6310.0
09:32:11,2500,6310.0
09:32:13,1000,6310.0
09:32:14,1152,6310.0
09:32:15,2579,6320.0
09:32:15,30067,6320.0
09:32:15,8941,6310.0
09:32:15,5000,6310.0
09:32:15,2000,6310.0
09:32:15,803,6310.0
09:32:15,900,6310.0
09:32:15,24473,6310.0
09:32:15,2000,6310.0
09:32:15,990,6310.0
09:32:15,1873,6300.0
09:32:15,66507,6300.0
09:32:15,67459,6300.0
09:32:15,19054,6300.0
09:32:15,15000,6310.0
09:32:16,2000,6310.0
09:32:18,20000,6310.0
09:32:20,163000,6310.0
09:32:20,37000,6310.0
09:32:24,163000,6310.0
09:32:24,37000,6310.0
09:32:27,4000,6310.0
09:32:28,159000,6310.0
09:32:28,900,6310.0
09:32:28,40100,6310.0
09:32:30,1000,6310.0
09:32:35,158900,6310.0
09:32:35,41100,6310.0
09:32:38,10000,6310.0
09:32:40,10000,6310.0
09:32:41,10431,6310.0
09:32:41,8408,6310.0
09:32:41,22818,6310.0
09:32:43,97243,6310.0
09:32:43,42324,6300.0
09:32:43,60433,6300.0
09:32:49,17579,6300.0
09:32:49,1832,6300.0
09:32:49,77580,6300.0
09:32:49,59252,6300.0
09:32:49,63168,6300.0
09:32:52,10347,6300.0
09:32:52,9653,6300.0
09:32:54,69140,6300.0
09:32:54,77218,6300.0
09:32:54,53642,6300.0
09:32:54,2000,6310.0
09:32:56,3000,6310.0
09:32:56,7280,6310.0
09:32:56,14951,6300.0
09:32:56,35049,6300.0
09:33:04,1000,6310.0
09:33:10,1775,6300.0
09:33:10,7757,6300.0
09:33:12,102,6300.0
09:33:12,531,6300.0
09:33:26,4000,6310.0
09:33:26,1000,6310.0
09:33:26,2107,6310.0
09:33:26,6473,6310.0
09:33:30,3000,6310.0
09:33:35,2399,6300.0
09:33:49,8420,6310.0
09:33:49,5070,6310.0
09:33:49,86510,6310.0
09:33:51,1566,6300.0
09:33:55,86899,6300.0
09:33:55,28461,6300.0
09:33:55,63434,6300.0
09:33:55,21206,6300.0
09:33:55,15790,6310.0
09:33:57,4000,6300.0
09:33:58,29795,6300.0
09:33:58,75824,6300.0
09:33:58,73156,6300.0
09:33:58,21225,6300.0
09:34:03,1600,6310.0
09:34:04,2534,6300.0
09:34:13,1000,6300.0
09:34:16,209,6300.0
09:34:19,7648,6300.0
09:34:19,11131,6300.0
09:34:19,5073,6300.0
09:34:23,3235,6300.0
09:34:28,5133,6300.0
09:34:38,50000,6300.0
09:34:44,25310,6300.0
09:34:44,61898,6300.0
09:34:44,86113,6300.0
09:34:44,26679,6300.0
09:34:50,10000,6300.0
09:34:54,1000,6300.0
09:35:12,57401,6300.0
09:35:12,55903,6300.0
09:35:12,86696,6300.0
09:35:16,2000,6300.0
09:35:17,400,6300.0
09:35:19,10763,6300.0
09:35:19,27936,6300.0
09:35:19,77548,6300.0
09:35:19,31896,6300.0
09:35:19,51857,6300.0
09:35:23,20000,6300.0
09:35:25,3138,6300.0
09:35:26,17574,6300.0
09:35:26,2426,6300.0
09:35:27,67711,6300.0
09:35:27,53800,6300.0
09:35:27,5110,6300.0
09:35:29,1813,6300.0
09:35:31,1000,6300.0
09:35:34,50000,6300.0
09:35:36,3944,6300.0
09:35:36,46056,6300.0
09:35:37,23874,6300.0
09:35:37,21555,6300.0
09:35:37,4571,6300.0
09:35:38,50000,6300.0
09:35:39,20000,6300.0
09:35:39,107,6300.0
09:35:39,31494,6300.0
09:35:39,18399,6300.0
09:35:47,19263,6300.0
09:35:47,30737,6300.0
09:35:48,15789,6300.0
09:35:50,1000,6300.0
09:35:51,15000,6300.0
09:35:51,15000,6300.0
09:35:51,2000,6300.0
09:35:53,5971,6300.0
09:35:53,94221,6300.0
09:35:53,21854,6300.0
09:35:53,21349,6300.0
09:35:53,52609,6300.0
09:35:53,3996,6300.0
09:35:56,20000,6300.0
09:35:56,3295,6300.0
09:36:00,20000,6300.0
09:36:00,5000,6310.0
09:36:06,1000,6300.0
09:36:13,1000,6300.0
09:36:17,20000,6300.0
09:36:25,9606,6300.0
09:36:25,47436,6300.0
09:36:25,8280,6300.0
09:36:25,2359,6300.0
09:36:25,22235,6300.0
09:36:25,33600,6300.0
09:36:25,26484,6300.0
09:36:28,2389,6300.0
09:36:28,1611,6300.0
09:36:30,10000,6300.0
09:36:36,1550,6310.0
09:36:40,20000,6300.0
09:36:40,12655,6300.0
09:36:40,1000,6300.0
09:36:47,7451,6300.0
09:36:47,12549,6300.0
09:36:47,1799,6300.0
09:36:54,3000,6300.0
09:36:58,900,6310.0
09:36:59,24642,6300.0
09:36:59,7358,6300.0
09:37:02,20000,6300.0
09:37:10,30000,6300.0
09:37:15,813,6300.0
09:37:15,5367,6300.0
09:37:15,85324,6300.0
09:37:15,7387,6300.0
09:37:15,2067,6300.0
09:37:16,1000,6300.0
09:37:17,22177,6300.0
09:37:17,9578,6300.0
09:37:17,16298,6300.0
09:37:21,1000,6310.0
09:37:21,23030,6300.0
09:37:22,4000,6300.0
09:37:23,37795,6300.0
09:37:23,4173,6300.0
09:37:23,58032,6300.0
09:37:26,1000,6300.0
09:37:32,33349,6300.0
09:37:32,16651,6300.0
09:37:35,2083,6300.0
09:37:35,2917,6300.0
09:37:35,1000,6300.0
09:37:47,2000,6300.0
09:37:49,4000,6300.0
09:37:51,1951,6300.0
09:37:51,31023,6300.0
09:37:51,18977,6300.0
09:37:51,5000,6300.0
09:37:51,48802,6300.0
09:37:51,1000,6300.0
09:37:51,198,6300.0
09:37:52,602,6300.0
09:37:52,398,6300.0
09:37:52,4000,6300.0
09:37:53,10000,6300.0
09:37:53,10000,6310.0
09:37:54,1102,6300.0
09:37:54,2898,6300.0
09:37:55,10765,6300.0
09:37:55,7819,6300.0
09:37:55,1581,6300.0
09:37:55,29835,6300.0
09:37:55,6253,6300.0
09:37:56,3447,6300.0
09:37:56,553,6300.0
09:37:58,3500,6300.0
09:37:59,691,6300.0
09:37:59,800,6300.0
09:37:59,2000,6300.0
09:37:59,1509,6300.0
09:38:06,491,6300.0
